date,user_id,device,pages_viewed,paid_clicks,organic_clicks,revenue
2026-01-01,1135,desktop,6,1,1,2.0
2026-01-01,1136,mobile,16,3,9,11.29
2026-01-01,1137,mobile,18,2,3,12.96
2026-01-01,1138,mobile,18,7,1,12.9
2026-01-01,1140,mobile,18,2,4,11.59
2026-01-01,1141,mobile,7,2,16,14.05
2026-01-01,1142,mobile,22,7,2,155.75
2026-01-01,1143,mobile,20,2,2,10.64
2026-01-01,1144,mobile,20,3,4,10.39
2026-01-01,1146,mobile,9,5,21,11.29
2026-01-01,1149,mobile,13,0,2,248.45
2026-01-01,1150,mobile,27,4,8,8.52
2026-01-01,1156,desktop,2,2,6,2.83
2026-01-01,1157,mobile,12,0,0,10.32
2026-01-01,1158,mobile,17,0,4,8.12
2026-01-01,1159,desktop,8,2,1,3.24
2026-01-01,1161,desktop,7,5,3,2.17
2026-01-01,1163,mobile,15,2,7,15.75
2026-01-01,1165,mobile,15,2,5,11.84
2026-01-01,1167,mobile,10,6,4,16.59
2026-01-01,1170,mobile,10,3,5,14.39
2026-01-01,1171,mobile,11,7,4,8.9
2026-01-01,1172,mobile,17,4,7,9.08
2026-01-01,1174,mobile,24,4,5,12.7
2026-01-01,1175,mobile,13,5,3,14.36
2026-01-01,1179,mobile,22,2,5,10.62
2026-01-01,1181,mobile,14,8,3,8.05
2026-01-01,1183,mobile,23,8,6,11.22
2026-01-01,1184,desktop,7,0,0,4.7
2026-01-01,1186,mobile,19,2,3,11.43
2026-01-01,1188,mobile,16,4,9,11.04
2026-01-01,1190,desktop,2,1,1,1.78
2026-01-01,1191,mobile,29,5,4,169.78
2026-01-01,1192,mobile,12,7,7,11.81
2026-01-01,1194,desktop,8,0,0,4.67
2026-01-01,1197,mobile,16,3,4,12.76
2026-01-01,1198,mobile,10,6,8,12.89
2026-01-01,1199,desktop,4,0,3,2.9
2026-01-01,1200,mobile,10,3,1,11.01
2026-01-01,1202,desktop,6,0,0,2.63
2026-01-01,1205,mobile,6,3,9,10.87
2026-01-01,1209,mobile,28,3,5,11.09
2026-01-01,1210,mobile,16,3,7,10.4
2026-01-01,1211,mobile,9,2,4,10.0
2026-01-01,1217,mobile,34,3,8,14.06
2026-01-01,1219,mobile,13,0,6,9.65
2026-01-01,1223,mobile,14,1,5,11.71
2026-01-01,1224,mobile,19,2,3,11.14
2026-01-01,1225,mobile,14,4,2,13.23
2026-01-01,1226,mobile,17,0,6,12.13
2026-01-01,1227,mobile,10,6,2,13.14
2026-01-01,1228,mobile,23,3,5,14.39
2026-01-01,1230,mobile,21,7,8,12.99
2026-01-01,1231,mobile,8,4,6,13.61
2026-01-01,1233,desktop,6,1,4,2.65
2026-01-01,1236,mobile,11,3,8,10.82
2026-01-01,1237,mobile,22,0,12,14.22
2026-01-01,1238,mobile,10,4,5,12.53
2026-01-01,1240,mobile,20,1,2,12.18
2026-01-01,1243,mobile,12,3,9,11.29
2026-01-01,1244,mobile,12,6,1,12.92
2026-01-01,1246,desktop,3,0,1,2.07
2026-01-01,1248,mobile,18,2,4,11.96
2026-01-01,1249,mobile,24,6,3,9.09
2026-01-01,1251,mobile,16,3,10,13.33
2026-01-01,1253,desktop,8,0,3,5.13
2026-01-01,1254,mobile,16,3,0,10.71
2026-01-01,1256,mobile,12,3,7,12.27
2026-01-01,1257,mobile,14,3,0,13.59
2026-01-01,1258,desktop,9,0,6,4.34
2026-01-01,1259,mobile,17,4,7,12.53
2026-01-01,1262,mobile,19,4,4,10.78
2026-01-01,1265,desktop,3,0,1,3.17
2026-01-01,1266,mobile,10,5,8,14.11
2026-01-01,1267,mobile,30,0,6,12.1
2026-01-01,1268,mobile,25,3,5,12.3
2026-01-01,1269,mobile,10,2,5,12.14
2026-01-01,1270,mobile,58,2,6,10.04
2026-01-01,1271,mobile,21,2,6,11.01
2026-01-01,1272,mobile,11,2,5,13.95
2026-01-01,1275,desktop,13,0,2,2.2
2026-01-01,1276,mobile,16,3,9,14.14
2026-01-01,1278,desktop,6,0,2,2.88
2026-01-01,1279,mobile,13,1,9,16.29
2026-01-01,1281,mobile,17,4,2,13.96
2026-01-01,1282,mobile,18,6,4,10.64
2026-01-01,1285,mobile,10,4,3,9.86
2026-01-01,1286,desktop,9,1,1,1.9
2026-01-01,1287,mobile,25,3,10,246.13
2026-01-01,1288,desktop,1,1,1,4.0
2026-01-01,1290,mobile,14,4,8,12.78
2026-01-01,1291,desktop,4,0,0,60.64
2026-01-01,1293,mobile,11,1,3,11.43
2026-01-01,1294,mobile,19,3,3,11.67
2026-01-01,1297,desktop,6,9,6,2.92
2026-01-01,1301,mobile,8,3,7,10.1
2026-01-01,1302,desktop,3,0,0,2.98
2026-01-01,1303,mobile,9,5,9,10.31
2026-01-01,1304,mobile,27,3,7,12.63
2026-01-01,1305,mobile,19,4,8,11.19
2026-01-01,1306,mobile,18,1,11,11.56
2026-01-01,1308,mobile,11,0,15,15.41
2026-01-01,1309,mobile,14,6,5,13.83
2026-01-01,1312,mobile,13,1,1,13.51
2026-01-01,1313,mobile,23,6,2,12.39
2026-01-01,1314,mobile,19,3,12,10.67
2026-01-01,1316,mobile,19,2,3,10.34
2026-01-01,1317,mobile,21,3,1,14.67
2026-01-01,1318,desktop,2,0,3,3.52
2026-01-01,1319,desktop,2,0,0,4.44
2026-01-01,1322,mobile,16,4,4,14.34
2026-01-01,1323,mobile,8,0,6,12.9
2026-01-01,1324,mobile,25,6,6,12.37
2026-01-01,1326,desktop,6,0,3,3.4
2026-01-01,1328,mobile,15,1,3,12.03
2026-01-01,1329,mobile,11,2,7,12.75
2026-01-01,1332,mobile,17,1,5,10.04
2026-01-01,1333,mobile,17,2,2,12.33
2026-01-01,1335,mobile,21,3,8,9.94
2026-01-01,1338,desktop,2,2,2,1.74
2026-01-01,1339,desktop,5,1,0,1.82
2026-01-01,1341,mobile,21,7,5,7.99
2026-01-01,1342,mobile,20,2,3,12.61
2026-01-01,1344,mobile,26,6,3,13.08
2026-01-01,1347,mobile,19,7,10,16.91
2026-01-01,1349,desktop,20,2,1,4.01
2026-01-01,1350,mobile,7,3,5,9.97
2026-01-01,1351,mobile,11,6,10,13.37
2026-01-01,1353,mobile,8,3,3,13.55
2026-01-01,1355,mobile,21,3,5,10.91
2026-01-01,1356,mobile,15,2,8,10.11
2026-01-01,1358,mobile,16,0,3,13.52
2026-01-01,1360,mobile,51,5,3,11.49
2026-01-01,1361,mobile,9,2,5,10.69
2026-01-01,1363,mobile,14,5,8,14.26
2026-01-01,1366,mobile,19,3,6,11.96
2026-01-01,1368,desktop,8,3,0,4.91
2026-01-01,1372,mobile,9,5,3,11.28
2026-01-01,1373,mobile,19,7,2,9.19
2026-01-01,1375,mobile,25,4,8,10.52
2026-01-01,1377,mobile,23,1,2,9.4
2026-01-01,1378,mobile,13,4,6,12.73
2026-01-01,1380,desktop,7,1,3,1.82
2026-01-01,1384,mobile,6,4,4,13.81
2026-01-01,1389,mobile,19,2,5,14.76
2026-01-01,1392,desktop,9,2,6,2.78
2026-01-01,1394,mobile,15,11,6,11.12
2026-01-01,1395,mobile,12,3,1,10.92
2026-01-01,1396,mobile,4,6,9,11.9
2026-01-01,1398,mobile,16,5,3,10.17
2026-01-01,1399,mobile,13,3,5,11.12
2026-01-01,1401,desktop,3,3,2,4.89
2026-01-01,1403,mobile,13,1,4,12.23
2026-01-01,1405,mobile,23,6,15,13.1
2026-01-01,1406,mobile,24,5,1,281.31
2026-01-01,1407,mobile,14,2,2,13.5
2026-01-01,1408,mobile,20,9,4,12.34
2026-01-01,1410,mobile,17,7,5,15.32
2026-01-01,1412,mobile,25,1,3,11.2
2026-01-01,1413,desktop,8,0,0,2.16
2026-01-01,1415,mobile,19,4,7,14.2
2026-01-01,1418,mobile,22,4,0,9.13
2026-01-01,1419,mobile,13,0,6,11.01
2026-01-01,1421,mobile,22,2,5,15.74
2026-01-01,1422,desktop,2,3,7,3.07
2026-01-01,1427,mobile,26,2,3,11.51
2026-01-01,1428,mobile,20,6,5,10.11
2026-01-01,1429,mobile,25,5,6,11.89
2026-01-01,1432,mobile,14,5,5,11.47
2026-01-01,1435,desktop,2,2,2,1.7
2026-01-01,1437,mobile,18,3,2,11.4
2026-01-01,1439,mobile,21,5,10,13.66
2026-01-01,1441,desktop,6,0,2,1.83
2026-01-01,1443,mobile,33,10,4,12.91
2026-01-01,1447,mobile,14,4,11,11.03
2026-01-01,1451,mobile,19,1,5,12.08
2026-01-01,1457,mobile,23,4,7,11.5
2026-01-01,1459,mobile,30,1,2,14.13
2026-01-01,1461,mobile,16,3,7,12.54
2026-01-01,1463,mobile,18,1,2,17.9
2026-01-01,1465,desktop,3,1,0,3.01
2026-01-01,1466,mobile,15,5,3,13.07
2026-01-01,1467,mobile,22,5,7,12.97
2026-01-01,1468,mobile,12,3,4,10.77
2026-01-01,1469,mobile,17,2,1,13.33
2026-01-01,1471,mobile,18,7,4,10.84
2026-01-01,1473,mobile,11,4,1,12.21
2026-01-01,1474,mobile,18,4,7,8.24
2026-01-01,1476,mobile,15,4,3,12.99
2026-01-01,1479,mobile,12,6,12,147.83
2026-01-01,1482,mobile,10,5,13,10.85
2026-01-01,1483,desktop,6,2,1,5.64
2026-01-01,1486,mobile,7,8,7,12.47
2026-01-01,1490,mobile,13,3,1,12.91
2026-01-01,1492,mobile,18,5,3,11.39
2026-01-01,1494,mobile,8,3,3,13.42
2026-01-01,1495,mobile,5,2,4,12.94
2026-01-01,1498,mobile,12,0,3,8.79
2026-01-01,1499,mobile,10,2,7,13.53
2026-01-01,1500,mobile,21,2,9,248.64
2026-01-01,1501,mobile,23,3,7,9.76
2026-01-01,1504,mobile,15,3,6,11.49
2026-01-01,1507,mobile,13,3,6,11.63
2026-01-01,1510,mobile,9,2,11,7.98
2026-01-01,1511,mobile,14,4,4,12.31
2026-01-01,1518,mobile,25,0,9,10.62
2026-01-01,1522,mobile,10,5,5,305.0
2026-01-01,1523,desktop,5,5,2,4.01
2026-01-01,1524,mobile,16,1,6,11.77
2026-01-01,1525,mobile,7,4,9,10.49
2026-01-01,1528,mobile,27,3,3,9.2
2026-01-01,1531,mobile,13,4,2,15.55
2026-01-01,1532,mobile,24,4,6,9.99
2026-01-01,1534,mobile,34,0,4,14.85
2026-01-01,1535,desktop,7,1,3,2.66
2026-01-01,1537,mobile,15,7,4,13.47
2026-01-01,1538,desktop,7,1,3,3.56
2026-01-01,1539,mobile,9,0,3,9.95
2026-01-01,1540,mobile,15,2,4,10.55
2026-01-01,1542,mobile,22,5,3,12.7
2026-01-01,1543,mobile,10,2,3,11.64
2026-01-01,1544,mobile,22,1,10,10.0
2026-01-01,1546,mobile,12,4,4,15.52
2026-01-01,1548,desktop,9,0,0,3.78
2026-01-01,1549,mobile,17,2,3,10.05
2026-01-01,1550,mobile,14,17,7,9.93
2026-01-01,1551,mobile,13,5,6,14.35
2026-01-01,1552,mobile,15,6,4,9.81
2026-01-01,1554,mobile,13,2,14,10.72
2026-01-01,1556,mobile,8,2,3,11.26
2026-01-01,1557,mobile,11,1,24,14.41
2026-01-01,1559,mobile,15,4,8,9.62
2026-01-01,1560,mobile,23,0,2,11.17
2026-01-01,1564,mobile,21,7,6,15.44
2026-01-01,1565,mobile,18,5,4,13.51
2026-01-01,1566,mobile,12,1,7,15.76
2026-01-01,1567,desktop,6,0,4,2.55
2026-01-01,1570,mobile,20,5,12,13.64
2026-01-01,1571,desktop,2,1,2,2.57
2026-01-01,1573,mobile,17,3,9,7.62
2026-01-01,1574,mobile,13,1,5,12.03
2026-01-01,1575,desktop,6,0,0,1.05
2026-01-01,1578,mobile,10,2,5,10.23
2026-01-01,1579,mobile,7,3,5,13.75
2026-01-01,1580,mobile,22,2,1,13.59
2026-01-01,1581,mobile,15,0,3,11.18
2026-01-01,1582,mobile,11,2,9,9.37
2026-01-01,1587,mobile,17,3,2,13.24
2026-01-01,1588,mobile,21,6,3,9.97
2026-01-01,1590,mobile,14,5,4,10.32
2026-01-01,1591,mobile,13,5,4,13.52
2026-01-01,1596,mobile,14,1,9,10.98
2026-01-01,1597,desktop,11,0,0,3.33
2026-01-01,1600,desktop,7,1,0,2.97
2026-01-01,1601,mobile,14,3,5,13.3
2026-01-01,1605,mobile,18,0,1,10.68
2026-01-01,1609,mobile,6,4,10,12.1
2026-01-01,1610,mobile,28,5,7,13.59
2026-01-01,1612,mobile,17,2,9,13.71
2026-01-01,1613,mobile,18,0,2,9.01
2026-01-01,1616,mobile,10,1,7,12.14
2026-01-01,1617,mobile,15,1,9,11.34
2026-01-01,1620,mobile,15,1,1,12.07
2026-01-01,1621,desktop,4,2,5,1.24
2026-01-01,1623,mobile,14,4,2,12.58
2026-01-01,1624,desktop,4,8,1,2.82
2026-01-01,1625,mobile,24,0,2,9.56
2026-01-01,1626,mobile,24,4,16,14.75
2026-01-01,1629,mobile,24,0,2,11.97
2026-01-01,1630,mobile,16,8,11,147.0
2026-01-01,1631,mobile,16,5,7,8.45
2026-01-01,1632,mobile,20,1,12,12.07
2026-01-01,1633,mobile,25,2,2,13.18
2026-01-01,1634,mobile,9,5,6,9.77
2026-01-01,1635,mobile,13,2,8,7.81
2026-01-01,1636,mobile,9,5,9,9.38
2026-01-01,1637,desktop,4,1,6,3.38
2026-01-01,1639,mobile,13,9,1,16.97
2026-01-01,1640,mobile,17,3,4,12.08
2026-01-01,1642,mobile,24,2,3,12.29
2026-01-01,1644,desktop,2,2,1,2.54
2026-01-01,1647,mobile,16,5,6,9.85
2026-01-01,1649,mobile,10,5,5,12.32
2026-01-01,1651,mobile,18,1,7,13.83
2026-01-01,1652,mobile,18,4,2,10.0
2026-01-01,1653,mobile,21,3,8,10.64
2026-01-01,1654,desktop,4,2,0,2.26
2026-01-01,1655,mobile,10,2,6,15.3
2026-01-01,1656,mobile,20,14,8,12.71
2026-01-01,1657,mobile,11,0,3,10.52
2026-01-01,1659,mobile,24,3,12,186.45
2026-01-01,1660,mobile,19,11,1,11.82
2026-01-01,1661,mobile,32,3,8,12.14
2026-01-01,1662,mobile,10,5,11,13.64
2026-01-01,1663,mobile,21,1,8,10.32
2026-01-01,1664,mobile,9,8,5,10.76
2026-01-01,1665,mobile,23,2,3,14.15
2026-01-01,1666,mobile,13,2,0,13.9
2026-01-01,1669,mobile,13,3,5,14.43
2026-01-01,1670,mobile,13,6,6,10.93
2026-01-01,1672,mobile,30,3,0,10.05
2026-01-01,1674,mobile,10,0,16,14.95
2026-01-01,1675,mobile,17,7,5,14.05
2026-01-01,1677,mobile,15,11,2,15.94
2026-01-01,1678,desktop,17,2,0,4.7
2026-01-01,1679,mobile,15,1,3,12.43
2026-01-01,1681,mobile,11,3,10,173.28
2026-01-01,1682,mobile,18,2,6,10.27
2026-01-01,1687,mobile,14,4,8,8.24
2026-01-01,1690,desktop,5,1,2,4.53
2026-01-01,1691,mobile,18,4,3,12.27
2026-01-01,1693,desktop,4,0,1,3.67
2026-01-01,1694,mobile,14,4,6,13.45
2026-01-01,1695,desktop,6,1,2,3.22
2026-01-01,1696,desktop,4,2,3,2.56
2026-01-01,1700,mobile,21,3,4,12.35
2026-01-01,1701,mobile,19,4,1,12.89
2026-01-01,1702,mobile,7,1,3,13.43
2026-01-01,1703,mobile,20,3,13,11.16
2026-01-01,1705,desktop,2,3,1,5.38
2026-01-01,1707,mobile,16,2,8,13.39
2026-01-01,1709,mobile,18,6,3,14.17
2026-01-01,1710,desktop,1,2,1,3.38
2026-01-01,1712,mobile,16,1,5,10.17
2026-01-01,1713,mobile,19,4,10,145.3
2026-01-01,1719,mobile,15,0,7,14.4
2026-01-01,1721,desktop,1,1,0,1.62
2026-01-01,1722,mobile,16,2,5,10.19
2026-01-01,1723,desktop,7,0,1,3.84
2026-01-01,1724,mobile,19,3,7,12.92
2026-01-01,1725,desktop,1,3,2,4.17
2026-01-01,1726,mobile,13,0,6,16.08
2026-01-01,1728,mobile,15,2,2,15.07
2026-01-01,1732,mobile,14,5,2,12.08
2026-01-01,1734,desktop,9,1,2,4.07
2026-01-01,1736,mobile,16,6,5,12.19
2026-01-01,1738,mobile,13,1,2,8.38
2026-01-01,1740,mobile,12,6,2,10.89
2026-01-01,1743,desktop,1,1,3,3.85
2026-01-01,1745,mobile,14,2,2,12.49
2026-01-01,1746,desktop,5,0,2,2.59
2026-01-01,1749,desktop,18,4,2,2.41
2026-01-01,1752,desktop,6,2,2,4.88
2026-01-01,1755,mobile,11,4,7,12.53
2026-01-01,1756,mobile,17,3,7,10.75
2026-01-01,1758,desktop,5,2,5,4.09
2026-01-01,1760,mobile,11,0,7,15.48
2026-01-01,1762,desktop,5,0,0,3.11
2026-01-01,1764,desktop,4,1,0,2.1
2026-01-01,1765,mobile,17,2,9,11.97
2026-01-01,1766,mobile,29,6,8,9.78
2026-01-01,1767,mobile,9,3,7,11.55
2026-01-01,1769,mobile,16,1,10,11.37
2026-01-01,1772,mobile,14,4,4,9.57
2026-01-01,1774,mobile,10,4,4,11.91
2026-01-01,1775,mobile,9,2,13,14.25
2026-01-01,1777,mobile,15,5,2,15.09
2026-01-01,1778,mobile,25,1,6,11.56
2026-01-01,1780,desktop,9,0,0,3.37
2026-01-01,1781,mobile,15,1,1,10.22
2026-01-01,1782,mobile,6,4,1,12.81
2026-01-01,1784,mobile,11,3,4,14.73
2026-01-01,1785,mobile,19,3,13,10.61
2026-01-01,1786,mobile,22,7,7,10.22
2026-01-01,1787,mobile,9,3,4,11.49
2026-01-01,1788,desktop,4,1,1,4.66
2026-01-01,1789,mobile,12,6,3,15.68
2026-01-01,1790,desktop,5,0,0,2.36
2026-01-01,1791,mobile,15,15,4,13.29
2026-01-01,1792,mobile,17,5,13,11.66
2026-01-01,1794,desktop,6,0,1,2.41
2026-01-01,1795,desktop,8,1,1,2.75
2026-01-01,1796,mobile,13,4,5,12.25
2026-01-01,1797,desktop,3,1,3,4.48
2026-01-01,1801,mobile,16,5,7,11.26
2026-01-01,1802,mobile,6,3,3,13.69
2026-01-01,1805,mobile,15,5,6,11.85
2026-01-01,1808,desktop,8,0,4,3.2
2026-01-01,1811,mobile,17,6,1,15.58
2026-01-01,1813,desktop,3,1,4,3.54
2026-01-01,1815,mobile,10,3,4,10.33
2026-01-01,1818,mobile,11,6,0,12.72
2026-01-01,1819,mobile,14,3,4,13.52
2026-01-01,1821,desktop,2,0,1,3.55
2026-01-01,1823,mobile,12,6,7,8.1
2026-01-01,1824,mobile,22,1,4,13.11
2026-01-01,1826,desktop,11,1,1,4.31
2026-01-01,1830,mobile,8,7,8,12.15
2026-01-01,1832,mobile,9,6,3,14.19
2026-01-01,1833,mobile,18,2,6,11.75
2026-01-01,1834,mobile,23,2,5,10.67
2026-01-01,1839,mobile,6,1,6,16.69
2026-01-01,1845,mobile,21,9,4,11.94
2026-01-01,1847,desktop,2,0,1,2.81
2026-01-01,1848,mobile,14,8,7,12.6
2026-01-01,1849,mobile,14,9,1,10.89
2026-01-01,1850,mobile,17,3,7,11.77
2026-01-01,1855,mobile,16,4,2,12.82
2026-01-01,1857,mobile,17,4,3,11.68
2026-01-01,1858,mobile,23,3,1,12.55
2026-01-01,1859,mobile,27,4,7,12.73
2026-01-01,1865,mobile,19,9,8,9.9
2026-01-01,1869,mobile,11,4,5,12.59
2026-01-01,1870,mobile,25,0,2,10.9
2026-01-01,1871,mobile,33,7,1,10.77
2026-01-01,1874,mobile,10,1,7,12.58
2026-01-01,1878,mobile,9,2,2,11.84
2026-01-01,1879,mobile,23,2,5,11.52
2026-01-01,1880,mobile,27,0,8,14.28
2026-01-01,1881,mobile,21,0,7,10.72
2026-01-01,1884,desktop,6,0,0,3.22
2026-01-01,1885,mobile,20,2,1,10.94
2026-01-01,1886,desktop,8,0,2,2.57
2026-01-01,1887,mobile,16,3,11,13.1
2026-01-01,1888,mobile,12,6,1,12.31
2026-01-01,1890,desktop,6,2,1,37.82
2026-01-01,1891,mobile,29,4,10,10.8
2026-01-01,1892,mobile,15,4,5,9.1
2026-01-01,1895,mobile,16,0,5,15.76
2026-01-01,1897,desktop,6,0,0,5.67
2026-01-01,1898,mobile,12,4,4,10.05
2026-01-01,1899,mobile,15,5,1,12.17
2026-01-01,1900,mobile,16,0,2,8.79
2026-01-01,1904,mobile,9,6,3,15.09
2026-01-01,1905,mobile,16,7,3,11.33
2026-01-01,1908,mobile,17,4,1,13.07
2026-01-01,1911,mobile,16,3,8,14.64
2026-01-01,1913,mobile,19,6,6,11.2
2026-01-01,1914,mobile,9,3,4,14.64
2026-01-01,1915,mobile,9,7,10,14.26
2026-01-01,1919,mobile,19,4,10,7.74
2026-01-01,1920,mobile,16,0,3,14.44
2026-01-01,1928,mobile,16,9,6,7.38
2026-01-01,1933,mobile,16,1,6,13.18
2026-01-01,1935,mobile,15,3,3,13.47
2026-01-01,1937,mobile,16,1,4,9.58
2026-01-01,1938,mobile,18,3,5,12.13
2026-01-01,1939,desktop,2,1,3,3.64
2026-01-01,1942,mobile,10,6,1,13.01
2026-01-01,1943,mobile,16,10,6,13.06
2026-01-01,1944,mobile,24,2,0,14.63
2026-01-01,1945,mobile,12,0,5,193.67
2026-01-01,1946,mobile,22,4,1,12.27
2026-01-01,1947,desktop,3,0,2,1.93
2026-01-01,1948,mobile,19,5,7,11.24
2026-01-01,1951,mobile,16,11,4,13.36
2026-01-01,1952,mobile,15,3,11,11.0
2026-01-01,1961,mobile,11,4,12,13.55
2026-01-01,1962,mobile,12,4,3,11.87
2026-01-01,1963,mobile,29,5,12,14.43
2026-01-01,1965,mobile,12,1,15,12.21
2026-01-01,1967,mobile,13,2,10,12.51
2026-01-01,1968,mobile,4,3,2,9.07
2026-01-01,1969,desktop,3,3,1,2.17
2026-01-01,1971,mobile,22,3,25,13.13
2026-01-01,1974,mobile,11,0,3,137.96
2026-01-01,1976,mobile,17,5,3,10.52
2026-01-01,1977,mobile,25,1,3,14.95
2026-01-01,1978,mobile,10,1,3,15.4
2026-01-01,1979,mobile,10,1,3,13.71
2026-01-01,1981,mobile,13,10,8,14.15
2026-01-01,1982,mobile,14,1,34,13.53
2026-01-01,1983,mobile,15,5,6,12.52
2026-01-01,1985,desktop,2,0,3,3.78
2026-01-01,1987,mobile,19,1,8,10.18
2026-01-01,1988,mobile,10,2,4,219.46
2026-01-01,1989,mobile,9,5,6,16.21
2026-01-01,1992,mobile,11,2,3,249.28
2026-01-01,1993,desktop,8,1,0,4.6
2026-01-01,1995,mobile,14,4,2,12.12
2026-01-01,1996,mobile,19,1,7,13.48
2026-01-01,1998,desktop,5,1,1,2.85
2026-01-01,1999,mobile,9,6,5,9.15
2026-01-01,2000,mobile,22,0,6,12.64
2026-01-01,2003,mobile,13,6,5,11.13
2026-01-01,2006,mobile,13,3,0,16.52
2026-01-01,2009,mobile,11,5,5,13.39
2026-01-01,2010,desktop,7,0,0,2.42
2026-01-01,2011,desktop,5,0,4,4.17
2026-01-01,2013,desktop,10,1,0,3.64
2026-01-01,2014,mobile,21,3,3,13.94
2026-01-01,2015,mobile,19,3,7,14.49
2026-01-01,2018,desktop,2,1,4,2.96
2026-01-01,2021,mobile,11,12,2,12.58
2026-01-01,2022,mobile,16,2,4,11.22
2026-01-01,2023,desktop,4,0,0,5.17
2026-01-01,2024,mobile,14,4,5,15.56
2026-01-01,2026,mobile,13,3,2,10.81
2026-01-01,2028,mobile,19,2,3,11.89
2026-01-01,2029,mobile,18,1,0,9.59
2026-01-01,2031,mobile,8,1,7,10.01
2026-01-01,2033,mobile,21,5,2,10.82
2026-01-01,2034,mobile,16,2,1,9.75
2026-01-01,2036,desktop,7,1,1,2.8
2026-01-01,2037,desktop,9,2,0,1.29
2026-01-01,2038,mobile,20,1,4,7.93
2026-01-01,2043,desktop,4,4,0,2.14
2026-01-01,2046,desktop,5,0,4,2.52
2026-01-01,2047,mobile,12,3,7,14.78
2026-01-01,2049,desktop,6,1,3,1.47
2026-01-01,2050,mobile,23,6,9,14.57
2026-01-01,2051,mobile,20,6,3,10.11
2026-01-01,2052,desktop,4,1,0,4.47
2026-01-01,2053,mobile,11,5,5,12.86
2026-01-01,2054,mobile,21,1,2,11.19
2026-01-01,2058,mobile,8,2,4,12.63
2026-01-01,2059,mobile,26,2,3,13.8
2026-01-01,2060,desktop,5,1,0,2.29
2026-01-01,2061,mobile,24,3,10,12.22
2026-01-01,2062,mobile,24,7,2,270.04
2026-01-01,2066,mobile,14,3,4,12.73
2026-01-01,2068,desktop,8,3,4,2.53
2026-01-01,2070,mobile,18,8,12,11.64
2026-01-01,2071,mobile,15,4,10,11.91
2026-01-01,2072,mobile,28,0,7,12.3
2026-01-01,2076,mobile,18,2,6,13.44
2026-01-01,2077,mobile,18,4,8,14.44
2026-01-01,2078,mobile,25,2,8,10.2
2026-01-01,2079,mobile,11,4,3,11.91
2026-01-01,2080,desktop,9,1,3,2.85
2026-01-01,2082,mobile,14,4,3,10.95
2026-01-01,2084,mobile,16,1,5,11.88
2026-01-01,2085,mobile,9,8,4,11.21
2026-01-01,2088,mobile,18,5,2,14.11
2026-01-01,2089,mobile,13,5,4,9.68
2026-01-01,2090,mobile,7,2,5,11.6
2026-01-01,2091,mobile,22,5,4,12.73
2026-01-01,2095,mobile,22,2,5,9.37
2026-01-01,2097,mobile,11,5,3,223.07
2026-01-01,2099,mobile,8,3,6,9.78
2026-01-01,2104,mobile,19,4,7,12.28
2026-01-01,2105,mobile,14,5,5,12.66
2026-01-01,2106,mobile,15,3,2,11.89
2026-01-01,2107,mobile,15,5,3,9.49
2026-01-01,2108,mobile,9,3,6,11.71
2026-01-01,2109,mobile,11,6,1,14.47
2026-01-01,2115,desktop,9,1,2,2.73
2026-01-01,2117,mobile,17,1,6,16.5
2026-01-01,2118,desktop,4,1,0,1.76
2026-01-01,2123,mobile,13,9,12,14.39
2026-01-01,2124,mobile,13,1,2,11.19
2026-01-01,2125,mobile,17,3,0,12.05
2026-01-01,2127,desktop,3,1,2,2.58
2026-01-01,2129,mobile,16,8,13,11.15
2026-01-01,2130,desktop,4,0,0,4.25
2026-01-01,2131,desktop,11,1,1,3.47
2026-01-01,2132,mobile,11,3,6,13.47
2026-01-01,2136,desktop,6,1,2,3.72
2026-01-01,2137,mobile,14,6,10,12.94
2026-01-01,2145,mobile,10,1,4,14.4
2026-01-01,2146,mobile,27,1,7,11.46
2026-01-01,2149,mobile,26,14,2,12.12
2026-01-01,2150,mobile,12,3,11,14.48
2026-01-01,2151,desktop,6,0,1,3.35
2026-01-01,2152,mobile,13,1,6,14.61
2026-01-01,2153,mobile,6,2,0,9.1
2026-01-01,2154,desktop,6,1,2,2.73
2026-01-01,2157,mobile,19,3,4,10.15
2026-01-01,2160,mobile,17,5,3,12.92
2026-01-01,2161,mobile,21,2,9,9.63
2026-01-01,2164,mobile,17,6,3,10.24
2026-01-01,2166,mobile,18,5,16,12.91
2026-01-01,2167,desktop,8,2,4,4.04
2026-01-01,2170,mobile,16,6,9,7.39
2026-01-01,2172,desktop,4,0,0,2.33
2026-01-01,2174,mobile,20,3,4,11.04
2026-01-01,2175,mobile,25,6,1,11.52
2026-01-01,2179,mobile,16,4,4,15.0
2026-01-01,2181,mobile,19,8,2,14.77
2026-01-01,2185,mobile,22,8,6,15.98
2026-01-01,2186,mobile,16,7,4,14.08
2026-01-01,2190,mobile,14,0,1,8.71
2026-01-01,2191,mobile,10,0,0,11.24
2026-01-01,2194,desktop,2,1,3,2.88
2026-01-01,2197,mobile,16,10,4,13.01
2026-01-01,2198,mobile,13,15,7,11.85
2026-01-01,2199,mobile,16,7,8,11.44
2026-01-01,2201,desktop,3,0,1,2.97
2026-01-01,2203,desktop,1,0,1,5.9
2026-01-01,2204,mobile,20,2,8,8.74
2026-01-01,2205,mobile,9,3,5,11.95
